"","Date","Q","month","site"
"1427",1997-05-08,NA,5,"Toolik"
"1428",1997-05-09,NA,5,"Toolik"
"1429",1997-05-10,NA,5,"Toolik"
"1430",1997-05-11,NA,5,"Toolik"
"1431",1997-05-12,NA,5,"Toolik"
"1432",1997-05-13,NA,5,"Toolik"
"1433",1997-05-14,NA,5,"Toolik"
"1434",1997-05-15,NA,5,"Toolik"
"1435",1997-05-16,NA,5,"Toolik"
"1436",1997-05-17,NA,5,"Toolik"
"1437",1997-05-18,NA,5,"Toolik"
"1438",1997-05-19,NA,5,"Toolik"
"1439",1997-05-20,NA,5,"Toolik"
"1440",1997-05-21,NA,5,"Toolik"
"1441",1997-05-22,NA,5,"Toolik"
"1442",1997-05-23,NA,5,"Toolik"
"1443",1997-05-24,NA,5,"Toolik"
"1444",1997-05-25,NA,5,"Toolik"
"1445",1997-05-26,NA,5,"Toolik"
"1446",1997-05-27,NA,5,"Toolik"
"1447",1997-05-28,NA,5,"Toolik"
"1448",1997-05-29,NA,5,"Toolik"
"1449",1997-05-30,NA,5,"Toolik"
"1450",1997-05-31,NA,5,"Toolik"
"1451",1997-06-01,NA,6,"Toolik"
"1452",1997-06-02,NA,6,"Toolik"
"1453",1997-06-03,NA,6,"Toolik"
"1454",1997-06-04,2.75,6,"Toolik"
"1455",1997-06-05,2.5575,6,"Toolik"
"1456",1997-06-06,1.73833333333333,6,"Toolik"
"1457",1997-06-07,1.18916666666667,6,"Toolik"
"1458",1997-06-08,0.865916666666667,6,"Toolik"
"1459",1997-06-09,0.613625,6,"Toolik"
"1460",1997-06-10,0.470083333333333,6,"Toolik"
"1461",1997-06-11,0.403791666666667,6,"Toolik"
"1462",1997-06-12,0.401708333333333,6,"Toolik"
"1463",1997-06-13,0.468291666666667,6,"Toolik"
"1464",1997-06-14,0.515478260869565,6,"Toolik"
"1465",1997-06-15,1.17475,6,"Toolik"
"1466",1997-06-16,2.71916666666667,6,"Toolik"
"1467",1997-06-17,1.41166666666667,6,"Toolik"
"1468",1997-06-18,0.938083333333333,6,"Toolik"
"1469",1997-06-19,0.67775,6,"Toolik"
"1470",1997-06-20,0.504208333333333,6,"Toolik"
"1471",1997-06-21,0.382125,6,"Toolik"
"1472",1997-06-22,0.299708333333333,6,"Toolik"
"1473",1997-06-23,0.255458333333333,6,"Toolik"
"1474",1997-06-24,0.264208333333333,6,"Toolik"
"1475",1997-06-25,0.254666666666667,6,"Toolik"
"1476",1997-06-26,0.211416666666667,6,"Toolik"
"1477",1997-06-27,0.16875,6,"Toolik"
"1478",1997-06-28,0.142541666666667,6,"Toolik"
"1479",1997-06-29,0.121125,6,"Toolik"
"1480",1997-06-30,0.1032,6,"Toolik"
"1481",1997-07-01,0.0856,7,"Toolik"
"1482",1997-07-02,0.103816666666667,7,"Toolik"
"1483",1997-07-03,1.72529166666667,7,"Toolik"
"1484",1997-07-04,2.73958333333333,7,"Toolik"
"1485",1997-07-05,1.43416666666667,7,"Toolik"
"1486",1997-07-06,1.00433333333333,7,"Toolik"
"1487",1997-07-07,0.904375,7,"Toolik"
"1488",1997-07-08,0.784166666666667,7,"Toolik"
"1489",1997-07-09,0.838166666666667,7,"Toolik"
"1490",1997-07-10,0.899833333333333,7,"Toolik"
"1491",1997-07-11,0.806791666666667,7,"Toolik"
"1492",1997-07-12,0.653375,7,"Toolik"
"1493",1997-07-13,0.589875,7,"Toolik"
"1494",1997-07-14,5.13125,7,"Toolik"
"1495",1997-07-15,4.93875,7,"Toolik"
"1496",1997-07-16,2.32291666666667,7,"Toolik"
"1497",1997-07-17,1.5425,7,"Toolik"
"1498",1997-07-18,1.14333333333333,7,"Toolik"
"1499",1997-07-19,1.133125,7,"Toolik"
"1500",1997-07-20,2.40125,7,"Toolik"
"1501",1997-07-21,1.85583333333333,7,"Toolik"
"1502",1997-07-22,1.89333333333333,7,"Toolik"
"1503",1997-07-23,1.73916666666667,7,"Toolik"
"1504",1997-07-24,1.39458333333333,7,"Toolik"
"1505",1997-07-25,1.13708333333333,7,"Toolik"
"1506",1997-07-26,1.24625,7,"Toolik"
"1507",1997-07-27,1.59458333333333,7,"Toolik"
"1508",1997-07-28,2.05666666666667,7,"Toolik"
"1509",1997-07-29,1.52708333333333,7,"Toolik"
"1510",1997-07-30,1.19833333333333,7,"Toolik"
"1511",1997-07-31,0.971333333333333,7,"Toolik"
"1512",1997-08-01,0.8265,8,"Toolik"
"1513",1997-08-02,0.74,8,"Toolik"
"1514",1997-08-03,0.679666666666667,8,"Toolik"
"1515",1997-08-04,0.608916666666667,8,"Toolik"
"1516",1997-08-05,0.5725,8,"Toolik"
"1517",1997-08-06,1.04020833333333,8,"Toolik"
"1518",1997-08-07,1.51791666666667,8,"Toolik"
"1519",1997-08-08,1.75708333333333,8,"Toolik"
"1520",1997-08-09,2.27875,8,"Toolik"
"1521",1997-08-10,1.75458333333333,8,"Toolik"
"1522",1997-08-11,1.60291666666667,8,"Toolik"
"1523",1997-08-12,1.67125,8,"Toolik"
"1524",1997-08-13,3.07375,8,"Toolik"
"1525",1997-08-14,5.73708333333333,8,"Toolik"
"1526",1997-08-15,6.1325,8,"Toolik"
"1527",1997-08-16,3.41291666666667,8,"Toolik"
"1528",1997-08-17,2.72291666666667,8,"Toolik"
"1529",1997-08-18,2.87625,8,"Toolik"
"1530",1997-08-19,2.40083333333333,8,"Toolik"
"1531",1997-08-20,2.27583333333333,8,"Toolik"
"1532",1997-08-21,2.35458333333333,8,"Toolik"
"1533",1997-08-22,1.96083333333333,8,"Toolik"
"1534",1997-08-23,1.7,8,"Toolik"
"1535",1997-08-24,1.528,8,"Toolik"
"1536",1997-08-25,NA,8,"Toolik"
"1537",1997-08-26,NA,8,"Toolik"
"1538",1997-08-27,NA,8,"Toolik"
"1539",1997-08-28,NA,8,"Toolik"
"1540",1997-08-29,NA,8,"Toolik"
"1541",1997-08-30,NA,8,"Toolik"
"1542",1997-08-31,NA,8,"Toolik"
"1543",1997-09-01,NA,9,"Toolik"
"1544",1997-09-02,NA,9,"Toolik"
"1545",1997-09-03,NA,9,"Toolik"
"1546",1997-09-04,NA,9,"Toolik"
"1547",1997-09-05,NA,9,"Toolik"
"1548",1997-09-06,NA,9,"Toolik"
"1549",1997-09-07,NA,9,"Toolik"
"1550",1997-09-08,NA,9,"Toolik"
"1551",1997-09-09,NA,9,"Toolik"
"1552",1997-09-10,NA,9,"Toolik"
"1553",1997-09-11,NA,9,"Toolik"
"1554",1997-09-12,NA,9,"Toolik"
"1555",1997-09-13,NA,9,"Toolik"
"1556",1997-09-14,NA,9,"Toolik"
"1557",1997-09-15,NA,9,"Toolik"
"1558",1997-09-16,NA,9,"Toolik"
"1559",1997-09-17,NA,9,"Toolik"
"1560",1997-09-18,NA,9,"Toolik"
"1561",1997-09-19,NA,9,"Toolik"
"1562",1997-09-20,NA,9,"Toolik"
"1563",1997-09-21,NA,9,"Toolik"
"1564",1997-09-22,NA,9,"Toolik"
"1565",1997-09-23,NA,9,"Toolik"
"1566",1997-09-24,NA,9,"Toolik"
"1567",1997-09-25,NA,9,"Toolik"
"1568",1997-09-26,NA,9,"Toolik"
"1569",1997-09-27,NA,9,"Toolik"
"1570",1997-09-28,NA,9,"Toolik"
"1571",1997-09-29,NA,9,"Toolik"
"1572",1997-09-30,NA,9,"Toolik"
"1785",1998-05-01,NA,5,"Toolik"
"1786",1998-05-02,NA,5,"Toolik"
"1787",1998-05-03,NA,5,"Toolik"
"1788",1998-05-04,NA,5,"Toolik"
"1789",1998-05-05,NA,5,"Toolik"
"1790",1998-05-06,NA,5,"Toolik"
"1791",1998-05-07,NA,5,"Toolik"
"1792",1998-05-08,NA,5,"Toolik"
"1793",1998-05-09,NA,5,"Toolik"
"1794",1998-05-10,NA,5,"Toolik"
"1795",1998-05-11,NA,5,"Toolik"
"1796",1998-05-12,NA,5,"Toolik"
"1797",1998-05-13,NA,5,"Toolik"
"1798",1998-05-14,NA,5,"Toolik"
"1799",1998-05-15,NA,5,"Toolik"
"1800",1998-05-16,NA,5,"Toolik"
"1801",1998-05-17,NA,5,"Toolik"
"1802",1998-05-18,NA,5,"Toolik"
"1803",1998-05-19,NA,5,"Toolik"
"1804",1998-05-20,NA,5,"Toolik"
"1805",1998-05-21,NA,5,"Toolik"
"1806",1998-05-22,NA,5,"Toolik"
"1807",1998-05-23,NA,5,"Toolik"
"1808",1998-05-24,NA,5,"Toolik"
"1809",1998-05-25,NA,5,"Toolik"
"1810",1998-05-26,NA,5,"Toolik"
"1811",1998-05-27,NA,5,"Toolik"
"1812",1998-05-28,NA,5,"Toolik"
"1813",1998-05-29,NA,5,"Toolik"
"1814",1998-05-30,NA,5,"Toolik"
"1815",1998-05-31,NA,5,"Toolik"
"1816",1998-06-01,NA,6,"Toolik"
"1817",1998-06-02,0.3144,6,"Toolik"
"1818",1998-06-03,0.579166666666667,6,"Toolik"
"1819",1998-06-04,0.590041666666667,6,"Toolik"
"1820",1998-06-05,0.414458333333333,6,"Toolik"
"1821",1998-06-06,0.425083333333333,6,"Toolik"
"1822",1998-06-07,0.63425,6,"Toolik"
"1823",1998-06-08,0.52675,6,"Toolik"
"1824",1998-06-09,0.437375,6,"Toolik"
"1825",1998-06-10,0.45475,6,"Toolik"
"1826",1998-06-11,0.420166666666667,6,"Toolik"
"1827",1998-06-12,0.331041666666667,6,"Toolik"
"1828",1998-06-13,0.260125,6,"Toolik"
"1829",1998-06-14,0.253708333333333,6,"Toolik"
"1830",1998-06-15,0.534083333333333,6,"Toolik"
"1831",1998-06-16,0.651208333333333,6,"Toolik"
"1832",1998-06-17,0.5465,6,"Toolik"
"1833",1998-06-18,0.456375,6,"Toolik"
"1834",1998-06-19,0.362291666666667,6,"Toolik"
"1835",1998-06-20,0.299583333333333,6,"Toolik"
"1836",1998-06-21,0.266958333333333,6,"Toolik"
"1837",1998-06-22,0.262541666666667,6,"Toolik"
"1838",1998-06-23,0.27925,6,"Toolik"
"1839",1998-06-24,0.293208333333333,6,"Toolik"
"1840",1998-06-25,0.284875,6,"Toolik"
"1841",1998-06-26,0.456625,6,"Toolik"
"1842",1998-06-27,0.797083333333333,6,"Toolik"
"1843",1998-06-28,0.635125,6,"Toolik"
"1844",1998-06-29,0.492625,6,"Toolik"
"1845",1998-06-30,0.402083333333333,6,"Toolik"
"1846",1998-07-01,0.335416666666667,7,"Toolik"
"1847",1998-07-02,0.31175,7,"Toolik"
"1848",1998-07-03,0.28125,7,"Toolik"
"1849",1998-07-04,0.251416666666667,7,"Toolik"
"1850",1998-07-05,0.232541666666667,7,"Toolik"
"1851",1998-07-06,0.200833333333333,7,"Toolik"
"1852",1998-07-07,0.178166666666667,7,"Toolik"
"1853",1998-07-08,0.154875,7,"Toolik"
"1854",1998-07-09,0.160666666666667,7,"Toolik"
"1855",1998-07-10,0.170875,7,"Toolik"
"1856",1998-07-11,0.166708333333333,7,"Toolik"
"1857",1998-07-12,0.170333333333333,7,"Toolik"
"1858",1998-07-13,0.162125,7,"Toolik"
"1859",1998-07-14,0.153083333333333,7,"Toolik"
"1860",1998-07-15,0.136625,7,"Toolik"
"1861",1998-07-16,0.11575,7,"Toolik"
"1862",1998-07-17,0.104425,7,"Toolik"
"1863",1998-07-18,0.0935708333333333,7,"Toolik"
"1864",1998-07-19,0.085825,7,"Toolik"
"1865",1998-07-20,0.0787333333333333,7,"Toolik"
"1866",1998-07-21,0.078225,7,"Toolik"
"1867",1998-07-22,0.0790916666666667,7,"Toolik"
"1868",1998-07-23,0.0758,7,"Toolik"
"1869",1998-07-24,0.071675,7,"Toolik"
"1870",1998-07-25,0.0685791666666667,7,"Toolik"
"1871",1998-07-26,0.221554166666667,7,"Toolik"
"1872",1998-07-27,0.595791666666667,7,"Toolik"
"1873",1998-07-28,0.762916666666667,7,"Toolik"
"1874",1998-07-29,0.688458333333333,7,"Toolik"
"1875",1998-07-30,0.632833333333333,7,"Toolik"
"1876",1998-07-31,0.635208333333333,7,"Toolik"
"1877",1998-08-01,0.762041666666667,8,"Toolik"
"1878",1998-08-02,0.810441176470588,8,"Toolik"
"1879",1998-08-03,0.805,8,"Toolik"
"1880",1998-08-04,1.27535416666667,8,"Toolik"
"1881",1998-08-05,1.291875,8,"Toolik"
"1882",1998-08-06,1.203125,8,"Toolik"
"1883",1998-08-07,1.35541666666667,8,"Toolik"
"1884",1998-08-08,1.398125,8,"Toolik"
"1885",1998-08-09,1.22458333333333,8,"Toolik"
"1886",1998-08-10,1.08729166666667,8,"Toolik"
"1887",1998-08-11,1.35145833333333,8,"Toolik"
"1888",1998-08-12,1.42270833333333,8,"Toolik"
"1889",1998-08-13,1.18895833333333,8,"Toolik"
"1890",1998-08-14,1.06604166666667,8,"Toolik"
"1891",1998-08-15,0.996020833333333,8,"Toolik"
"1892",1998-08-16,0.969083333333333,8,"Toolik"
"1893",1998-08-17,1.0691875,8,"Toolik"
"1894",1998-08-18,1.30791666666667,8,"Toolik"
"1895",1998-08-19,1.24269230769231,8,"Toolik"
"1896",1998-08-20,NA,8,"Toolik"
"1897",1998-08-21,NA,8,"Toolik"
"1898",1998-08-22,NA,8,"Toolik"
"1899",1998-08-23,NA,8,"Toolik"
"1900",1998-08-24,NA,8,"Toolik"
"1901",1998-08-25,NA,8,"Toolik"
"1902",1998-08-26,NA,8,"Toolik"
"1903",1998-08-27,NA,8,"Toolik"
"1904",1998-08-28,NA,8,"Toolik"
"1905",1998-08-29,NA,8,"Toolik"
"1906",1998-08-30,NA,8,"Toolik"
"1907",1998-08-31,NA,8,"Toolik"
"1908",1998-09-01,NA,9,"Toolik"
"1909",1998-09-02,NA,9,"Toolik"
"1910",1998-09-03,NA,9,"Toolik"
"1911",1998-09-04,NA,9,"Toolik"
"1912",1998-09-05,NA,9,"Toolik"
"1913",1998-09-06,NA,9,"Toolik"
"1914",1998-09-07,NA,9,"Toolik"
"1915",1998-09-08,NA,9,"Toolik"
"1916",1998-09-09,NA,9,"Toolik"
"1917",1998-09-10,NA,9,"Toolik"
"1918",1998-09-11,NA,9,"Toolik"
"1919",1998-09-12,NA,9,"Toolik"
"1920",1998-09-13,NA,9,"Toolik"
"1921",1998-09-14,NA,9,"Toolik"
"1922",1998-09-15,NA,9,"Toolik"
"1923",1998-09-16,NA,9,"Toolik"
"1924",1998-09-17,NA,9,"Toolik"
"1925",1998-09-18,NA,9,"Toolik"
"1926",1998-09-19,NA,9,"Toolik"
"1927",1998-09-20,NA,9,"Toolik"
"1928",1998-09-21,NA,9,"Toolik"
"1929",1998-09-22,NA,9,"Toolik"
"1930",1998-09-23,NA,9,"Toolik"
"1931",1998-09-24,NA,9,"Toolik"
"1932",1998-09-25,NA,9,"Toolik"
"1933",1998-09-26,NA,9,"Toolik"
"1934",1998-09-27,NA,9,"Toolik"
"1935",1998-09-28,NA,9,"Toolik"
"1936",1998-09-29,NA,9,"Toolik"
"1937",1998-09-30,NA,9,"Toolik"
"2150",1999-05-01,NA,5,"Toolik"
"2151",1999-05-02,NA,5,"Toolik"
"2152",1999-05-03,NA,5,"Toolik"
"2153",1999-05-04,NA,5,"Toolik"
"2154",1999-05-05,NA,5,"Toolik"
"2155",1999-05-06,NA,5,"Toolik"
"2156",1999-05-07,NA,5,"Toolik"
"2157",1999-05-08,NA,5,"Toolik"
"2158",1999-05-09,NA,5,"Toolik"
"2159",1999-05-10,NA,5,"Toolik"
"2160",1999-05-11,NA,5,"Toolik"
"2161",1999-05-12,NA,5,"Toolik"
"2162",1999-05-13,NA,5,"Toolik"
"2163",1999-05-14,NA,5,"Toolik"
"2164",1999-05-15,NA,5,"Toolik"
"2165",1999-05-16,NA,5,"Toolik"
"2166",1999-05-17,NA,5,"Toolik"
"2167",1999-05-18,NA,5,"Toolik"
"2168",1999-05-19,NA,5,"Toolik"
"2169",1999-05-20,NA,5,"Toolik"
"2170",1999-05-21,NA,5,"Toolik"
"2171",1999-05-22,NA,5,"Toolik"
"2172",1999-05-23,NA,5,"Toolik"
"2173",1999-05-24,NA,5,"Toolik"
"2174",1999-05-25,NA,5,"Toolik"
"2175",1999-05-26,NA,5,"Toolik"
"2176",1999-05-27,NA,5,"Toolik"
"2177",1999-05-28,NA,5,"Toolik"
"2178",1999-05-29,0.427555555555556,5,"Toolik"
"2179",1999-05-30,0.475145833333333,5,"Toolik"
"2180",1999-05-31,0.4810625,5,"Toolik"
"2181",1999-06-01,0.643333333333333,6,"Toolik"
"2182",1999-06-02,0.574354166666667,6,"Toolik"
"2183",1999-06-03,0.467458333333333,6,"Toolik"
"2184",1999-06-04,0.421208333333333,6,"Toolik"
"2185",1999-06-05,0.433625,6,"Toolik"
"2186",1999-06-06,0.446958333333333,6,"Toolik"
"2187",1999-06-07,0.434895833333333,6,"Toolik"
"2188",1999-06-08,0.3953125,6,"Toolik"
"2189",1999-06-09,0.405708333333333,6,"Toolik"
"2190",1999-06-10,0.70775,6,"Toolik"
"2191",1999-06-11,0.6918125,6,"Toolik"
"2192",1999-06-12,0.515666666666667,6,"Toolik"
"2193",1999-06-13,0.394833333333333,6,"Toolik"
"2194",1999-06-14,0.319104166666667,6,"Toolik"
"2195",1999-06-15,0.272625,6,"Toolik"
"2196",1999-06-16,0.242979166666667,6,"Toolik"
"2197",1999-06-17,0.238604166666667,6,"Toolik"
"2198",1999-06-18,1.76408333333333,6,"Toolik"
"2199",1999-06-19,4.22145833333333,6,"Toolik"
"2200",1999-06-20,1.75333333333333,6,"Toolik"
"2201",1999-06-21,1.02472916666667,6,"Toolik"
"2202",1999-06-22,0.724458333333333,6,"Toolik"
"2203",1999-06-23,0.562541666666667,6,"Toolik"
"2204",1999-06-24,0.460416666666667,6,"Toolik"
"2205",1999-06-25,0.378729166666667,6,"Toolik"
"2206",1999-06-26,0.309541666666667,6,"Toolik"
"2207",1999-06-27,0.256375,6,"Toolik"
"2208",1999-06-28,0.215645833333333,6,"Toolik"
"2209",1999-06-29,0.187083333333333,6,"Toolik"
"2210",1999-06-30,0.163270833333333,6,"Toolik"
"2211",1999-07-01,0.145770833333333,7,"Toolik"
"2212",1999-07-02,0.132458333333333,7,"Toolik"
"2213",1999-07-03,0.123458333333333,7,"Toolik"
"2214",1999-07-04,0.120604166666667,7,"Toolik"
"2215",1999-07-05,0.122770833333333,7,"Toolik"
"2216",1999-07-06,0.127145833333333,7,"Toolik"
"2217",1999-07-07,0.209666666666667,7,"Toolik"
"2218",1999-07-08,0.543104166666667,7,"Toolik"
"2219",1999-07-09,0.673,7,"Toolik"
"2220",1999-07-10,0.451333333333333,7,"Toolik"
"2221",1999-07-11,0.3306875,7,"Toolik"
"2222",1999-07-12,0.260104166666667,7,"Toolik"
"2223",1999-07-13,0.210791666666667,7,"Toolik"
"2224",1999-07-14,0.173375,7,"Toolik"
"2225",1999-07-15,0.155104166666667,7,"Toolik"
"2226",1999-07-16,0.181666666666667,7,"Toolik"
"2227",1999-07-17,3.27535416666667,7,"Toolik"
"2228",1999-07-18,11.0052083333333,7,"Toolik"
"2229",1999-07-19,4.53270833333333,7,"Toolik"
"2230",1999-07-20,2.30041666666667,7,"Toolik"
"2231",1999-07-21,1.81375,7,"Toolik"
"2232",1999-07-22,1.69666666666667,7,"Toolik"
"2233",1999-07-23,1.81583333333333,7,"Toolik"
"2234",1999-07-24,1.548125,7,"Toolik"
"2235",1999-07-25,1.070125,7,"Toolik"
"2236",1999-07-26,0.7860625,7,"Toolik"
"2237",1999-07-27,0.619854166666667,7,"Toolik"
"2238",1999-07-28,0.529666666666667,7,"Toolik"
"2239",1999-07-29,0.458666666666667,7,"Toolik"
"2240",1999-07-30,0.378145833333333,7,"Toolik"
"2241",1999-07-31,0.316770833333333,7,"Toolik"
"2242",1999-08-01,0.256895833333333,8,"Toolik"
"2243",1999-08-02,0.218,8,"Toolik"
"2244",1999-08-03,0.189,8,"Toolik"
"2245",1999-08-04,0.164625,8,"Toolik"
"2246",1999-08-05,0.144833333333333,8,"Toolik"
"2247",1999-08-06,0.132604166666667,8,"Toolik"
"2248",1999-08-07,0.127916666666667,8,"Toolik"
"2249",1999-08-08,0.3935625,8,"Toolik"
"2250",1999-08-09,1.45229166666667,8,"Toolik"
"2251",1999-08-10,0.968645833333333,8,"Toolik"
"2252",1999-08-11,0.692354166666667,8,"Toolik"
"2253",1999-08-12,0.572895833333333,8,"Toolik"
"2254",1999-08-13,0.8471875,8,"Toolik"
"2255",1999-08-14,1.00883333333333,8,"Toolik"
"2256",1999-08-15,1.09922916666667,8,"Toolik"
"2257",1999-08-16,1.41104166666667,8,"Toolik"
"2258",1999-08-17,1.10541666666667,8,"Toolik"
"2259",1999-08-18,0.9158125,8,"Toolik"
"2260",1999-08-19,0.791208333333333,8,"Toolik"
"2261",1999-08-20,0.7165625,8,"Toolik"
"2262",1999-08-21,0.64675,8,"Toolik"
"2263",1999-08-22,0.606541666666667,8,"Toolik"
"2264",1999-08-23,0.565854166666667,8,"Toolik"
"2265",1999-08-24,0.524375,8,"Toolik"
"2266",1999-08-25,0.498041666666667,8,"Toolik"
"2267",1999-08-26,0.458875,8,"Toolik"
"2268",1999-08-27,0.424479166666667,8,"Toolik"
"2269",1999-08-28,0.3888125,8,"Toolik"
"2270",1999-08-29,0.351208333333333,8,"Toolik"
"2271",1999-08-30,0.330379310344828,8,"Toolik"
"2272",1999-08-31,NA,8,"Toolik"
"2273",1999-09-01,NA,9,"Toolik"
"2274",1999-09-02,NA,9,"Toolik"
"2275",1999-09-03,NA,9,"Toolik"
"2276",1999-09-04,NA,9,"Toolik"
"2277",1999-09-05,NA,9,"Toolik"
"2278",1999-09-06,NA,9,"Toolik"
"2279",1999-09-07,NA,9,"Toolik"
"2280",1999-09-08,NA,9,"Toolik"
"2281",1999-09-09,NA,9,"Toolik"
"2282",1999-09-10,NA,9,"Toolik"
"2283",1999-09-11,NA,9,"Toolik"
"2284",1999-09-12,NA,9,"Toolik"
"2285",1999-09-13,NA,9,"Toolik"
"2286",1999-09-14,NA,9,"Toolik"
"2287",1999-09-15,NA,9,"Toolik"
"2288",1999-09-16,NA,9,"Toolik"
"2289",1999-09-17,NA,9,"Toolik"
"2290",1999-09-18,NA,9,"Toolik"
"2291",1999-09-19,NA,9,"Toolik"
"2292",1999-09-20,NA,9,"Toolik"
"2293",1999-09-21,NA,9,"Toolik"
"2294",1999-09-22,NA,9,"Toolik"
"2295",1999-09-23,NA,9,"Toolik"
"2296",1999-09-24,NA,9,"Toolik"
"2297",1999-09-25,NA,9,"Toolik"
"2298",1999-09-26,NA,9,"Toolik"
"2299",1999-09-27,NA,9,"Toolik"
"2300",1999-09-28,NA,9,"Toolik"
"2301",1999-09-29,NA,9,"Toolik"
"2302",1999-09-30,NA,9,"Toolik"
"2516",2000-05-01,NA,5,"Toolik"
"2517",2000-05-02,NA,5,"Toolik"
"2518",2000-05-03,NA,5,"Toolik"
"2519",2000-05-04,NA,5,"Toolik"
"2520",2000-05-05,NA,5,"Toolik"
"2521",2000-05-06,NA,5,"Toolik"
"2522",2000-05-07,NA,5,"Toolik"
"2523",2000-05-08,NA,5,"Toolik"
"2524",2000-05-09,NA,5,"Toolik"
"2525",2000-05-10,NA,5,"Toolik"
"2526",2000-05-11,NA,5,"Toolik"
"2527",2000-05-12,NA,5,"Toolik"
"2528",2000-05-13,NA,5,"Toolik"
"2529",2000-05-14,NA,5,"Toolik"
"2530",2000-05-15,NA,5,"Toolik"
"2531",2000-05-16,NA,5,"Toolik"
"2532",2000-05-17,NA,5,"Toolik"
"2533",2000-05-18,NA,5,"Toolik"
"2534",2000-05-19,NA,5,"Toolik"
"2535",2000-05-20,NA,5,"Toolik"
"2536",2000-05-21,NA,5,"Toolik"
"2537",2000-05-22,NA,5,"Toolik"
"2538",2000-05-23,NA,5,"Toolik"
"2539",2000-05-24,NA,5,"Toolik"
"2540",2000-05-25,NA,5,"Toolik"
"2541",2000-05-26,NA,5,"Toolik"
"2542",2000-05-27,NA,5,"Toolik"
"2543",2000-05-28,NA,5,"Toolik"
"2544",2000-05-29,NA,5,"Toolik"
"2545",2000-05-30,NA,5,"Toolik"
"2546",2000-05-31,NA,5,"Toolik"
"2547",2000-06-01,NA,6,"Toolik"
"2548",2000-06-02,NA,6,"Toolik"
"2549",2000-06-03,NA,6,"Toolik"
"2550",2000-06-04,NA,6,"Toolik"
"2551",2000-06-05,NA,6,"Toolik"
"2552",2000-06-06,NA,6,"Toolik"
"2553",2000-06-07,NA,6,"Toolik"
"2554",2000-06-08,NA,6,"Toolik"
"2555",2000-06-09,NA,6,"Toolik"
"2556",2000-06-10,NA,6,"Toolik"
"2557",2000-06-11,NA,6,"Toolik"
"2558",2000-06-12,0.933777777777778,6,"Toolik"
"2559",2000-06-13,0.752083333333333,6,"Toolik"
"2560",2000-06-14,0.597333333333333,6,"Toolik"
"2561",2000-06-15,0.481666666666667,6,"Toolik"
"2562",2000-06-16,0.725291666666667,6,"Toolik"
"2563",2000-06-17,0.889,6,"Toolik"
"2564",2000-06-18,0.673104166666667,6,"Toolik"
"2565",2000-06-19,0.5540625,6,"Toolik"
"2566",2000-06-20,0.513541666666667,6,"Toolik"
"2567",2000-06-21,0.525479166666667,6,"Toolik"
"2568",2000-06-22,0.473979166666667,6,"Toolik"
"2569",2000-06-23,0.387833333333333,6,"Toolik"
"2570",2000-06-24,0.30475,6,"Toolik"
"2571",2000-06-25,0.233479166666667,6,"Toolik"
"2572",2000-06-26,0.184229166666667,6,"Toolik"
"2573",2000-06-27,0.169145833333333,6,"Toolik"
"2574",2000-06-28,0.2106875,6,"Toolik"
"2575",2000-06-29,0.256604166666667,6,"Toolik"
"2576",2000-06-30,0.234229166666667,6,"Toolik"
"2577",2000-07-01,0.1981875,7,"Toolik"
"2578",2000-07-02,0.291791666666667,7,"Toolik"
"2579",2000-07-03,0.469875,7,"Toolik"
"2580",2000-07-04,0.566291666666667,7,"Toolik"
"2581",2000-07-05,1.20372916666667,7,"Toolik"
"2582",2000-07-06,1.94916666666667,7,"Toolik"
"2583",2000-07-07,1.07283333333333,7,"Toolik"
"2584",2000-07-08,0.69375,7,"Toolik"
"2585",2000-07-09,0.574416666666667,7,"Toolik"
"2586",2000-07-10,0.4871875,7,"Toolik"
"2587",2000-07-11,0.40475,7,"Toolik"
"2588",2000-07-12,0.334708333333333,7,"Toolik"
"2589",2000-07-13,0.269333333333333,7,"Toolik"
"2590",2000-07-14,0.221625,7,"Toolik"
"2591",2000-07-15,0.1771875,7,"Toolik"
"2592",2000-07-16,0.1365,7,"Toolik"
"2593",2000-07-17,0.1363125,7,"Toolik"
"2594",2000-07-18,0.477833333333333,7,"Toolik"
"2595",2000-07-19,1.62895833333333,7,"Toolik"
"2596",2000-07-20,1.33041666666667,7,"Toolik"
"2597",2000-07-21,0.8741875,7,"Toolik"
"2598",2000-07-22,0.634625,7,"Toolik"
"2599",2000-07-23,0.489208333333333,7,"Toolik"
"2600",2000-07-24,0.444083333333333,7,"Toolik"
"2601",2000-07-25,0.641875,7,"Toolik"
"2602",2000-07-26,0.765979166666667,7,"Toolik"
"2603",2000-07-27,0.5975625,7,"Toolik"
"2604",2000-07-28,0.4545,7,"Toolik"
"2605",2000-07-29,0.375645833333333,7,"Toolik"
"2606",2000-07-30,0.321583333333333,7,"Toolik"
"2607",2000-07-31,0.29325,7,"Toolik"
"2608",2000-08-01,0.24775,8,"Toolik"
"2609",2000-08-02,0.201979166666667,8,"Toolik"
"2610",2000-08-03,0.170604166666667,8,"Toolik"
"2611",2000-08-04,0.14525,8,"Toolik"
"2612",2000-08-05,0.122833333333333,8,"Toolik"
"2613",2000-08-06,0.1266875,8,"Toolik"
"2614",2000-08-07,0.16,8,"Toolik"
"2615",2000-08-08,0.1835,8,"Toolik"
"2616",2000-08-09,0.1965625,8,"Toolik"
